period_start,target,model,prediction,actual
2026-04-15 01:15:00,sell_bid,hist_gbrt,5279.115795698532,4891.3
2026-04-15 01:30:00,sell_bid,hist_gbrt,5332.069939682248,5077.7
2026-04-15 01:45:00,sell_bid,hist_gbrt,5405.225758816687,5173.3
2026-04-15 02:00:00,sell_bid,hist_gbrt,5689.983313600969,6160.6
2026-04-15 02:15:00,sell_bid,hist_gbrt,6744.355451382268,6368.1
2026-04-15 02:30:00,sell_bid,hist_gbrt,7095.2590900495425,7470.7
2026-04-15 02:45:00,sell_bid,hist_gbrt,7891.286211476404,7868.7
2026-04-15 03:00:00,sell_bid,hist_gbrt,8510.487326582703,8438.3
2026-04-15 03:15:00,sell_bid,hist_gbrt,9016.790988342913,8708.1
2026-04-15 03:30:00,sell_bid,hist_gbrt,9014.402739487026,8940.7
2026-04-15 03:45:00,sell_bid,hist_gbrt,9062.86185041385,9086.1
2026-04-15 04:00:00,sell_bid,hist_gbrt,9251.902207225792,9462.0
2026-04-15 04:15:00,sell_bid,hist_gbrt,9213.99370907445,9212.8
2026-04-15 04:30:00,sell_bid,hist_gbrt,9266.81860096687,9067.7
2026-04-15 04:45:00,sell_bid,hist_gbrt,9154.348627700801,8535.3
2026-04-15 05:00:00,sell_bid,hist_gbrt,8618.436526377987,9003.2
2026-04-15 05:15:00,sell_bid,hist_gbrt,8237.226727614216,8279.1
2026-04-15 05:30:00,sell_bid,hist_gbrt,7564.628234011501,7990.1
2026-04-15 05:45:00,sell_bid,hist_gbrt,7781.447992533334,7626.3
2026-04-15 06:00:00,sell_bid,hist_gbrt,7821.610478881742,7763.2
2026-04-15 06:15:00,sell_bid,hist_gbrt,7774.886102126833,7183.5
2026-04-15 06:30:00,sell_bid,hist_gbrt,7361.619586290749,7018.9
2026-04-15 06:45:00,sell_bid,hist_gbrt,7698.806071552904,7426.9
2026-04-15 07:00:00,sell_bid,hist_gbrt,9083.020995130752,10634.5
2026-04-15 07:15:00,sell_bid,hist_gbrt,12832.342621749856,12873.0
2026-04-15 07:30:00,sell_bid,hist_gbrt,15561.18778614966,15934.5
2026-04-15 07:45:00,sell_bid,hist_gbrt,18613.018570632616,18867.4
2026-04-15 08:00:00,sell_bid,hist_gbrt,24834.992538827664,25693.5
2026-04-15 08:15:00,sell_bid,hist_gbrt,29795.641383425394,29180.1
2026-04-15 08:30:00,sell_bid,hist_gbrt,32693.009772374284,34064.1
2026-04-15 08:45:00,sell_bid,hist_gbrt,36223.629877035724,36366.3
2026-04-15 09:00:00,sell_bid,hist_gbrt,39791.67552161687,39376.0
2026-04-15 09:15:00,sell_bid,hist_gbrt,41113.03387766757,39831.6
2026-04-15 09:30:00,sell_bid,hist_gbrt,41606.68382913995,42334.5
2026-04-15 09:45:00,sell_bid,hist_gbrt,44221.86516105674,44899.3
2026-04-15 10:00:00,sell_bid,hist_gbrt,47213.56870038834,48892.8
2026-04-15 10:15:00,sell_bid,hist_gbrt,50397.313481123,50550.9
2026-04-15 10:30:00,sell_bid,hist_gbrt,51674.1619889992,50808.3
2026-04-15 10:45:00,sell_bid,hist_gbrt,51737.11343037867,51396.4
2026-04-15 11:00:00,sell_bid,hist_gbrt,52827.01671706216,53401.7
2026-04-15 11:15:00,sell_bid,hist_gbrt,53138.20462814487,54117.7
2026-04-15 11:30:00,sell_bid,hist_gbrt,54302.00890079933,54621.1
2026-04-15 11:45:00,sell_bid,hist_gbrt,54318.18422132268,54987.0
2026-04-15 12:00:00,sell_bid,hist_gbrt,55271.28239514053,55728.9
2026-04-15 12:15:00,sell_bid,hist_gbrt,55224.32681138823,55949.8
2026-04-15 12:30:00,sell_bid,hist_gbrt,55629.94813773871,56230.0
2026-04-15 12:45:00,sell_bid,hist_gbrt,55591.83545699709,56853.1
2026-04-15 13:00:00,sell_bid,hist_gbrt,56980.143405302515,57468.5
2026-04-15 13:15:00,sell_bid,hist_gbrt,57227.39200868734,57121.7
2026-04-15 13:30:00,sell_bid,hist_gbrt,55646.04201632192,56747.2
2026-04-15 13:45:00,sell_bid,hist_gbrt,55677.89778492535,55910.1
2026-04-15 14:00:00,sell_bid,hist_gbrt,53984.24417657791,53266.4
2026-04-15 14:15:00,sell_bid,hist_gbrt,51273.79119240423,51535.1
2026-04-15 14:30:00,sell_bid,hist_gbrt,49270.67074386797,49230.6
2026-04-15 14:45:00,sell_bid,hist_gbrt,46616.099219670374,47409.3
2026-04-15 15:00:00,sell_bid,hist_gbrt,42978.999480354556,43064.6
2026-04-15 15:15:00,sell_bid,hist_gbrt,40766.90023801642,43135.4
2026-04-15 15:30:00,sell_bid,hist_gbrt,40078.84921092166,39702.3
2026-04-15 15:45:00,sell_bid,hist_gbrt,37257.15414346214,38481.8
2026-04-15 16:00:00,sell_bid,hist_gbrt,35131.706925140206,34935.2
2026-04-15 16:15:00,sell_bid,hist_gbrt,32505.9819661791,33329.1
2026-04-15 16:30:00,sell_bid,hist_gbrt,29402.827936355196,29975.5
2026-04-15 16:45:00,sell_bid,hist_gbrt,27271.511688020542,28226.6
2026-04-15 17:00:00,sell_bid,hist_gbrt,23577.77974345609,22354.0
2026-04-15 17:15:00,sell_bid,hist_gbrt,19036.159810446243,18723.9
2026-04-15 17:30:00,sell_bid,hist_gbrt,16269.814900854151,15711.5
2026-04-15 17:45:00,sell_bid,hist_gbrt,13610.63090330328,13431.8
2026-04-15 18:00:00,sell_bid,hist_gbrt,11907.606528929507,10308.8
2026-04-15 18:15:00,sell_bid,hist_gbrt,9320.78508856956,8839.4
2026-04-15 18:30:00,sell_bid,hist_gbrt,6879.860821947943,6410.7
2026-04-15 18:45:00,sell_bid,hist_gbrt,6035.535565344683,7108.9
2026-04-15 19:00:00,sell_bid,hist_gbrt,6250.528734777655,5456.0
2026-04-15 19:15:00,sell_bid,hist_gbrt,5222.307595151398,5374.8
2026-04-15 19:30:00,sell_bid,hist_gbrt,5222.307595151398,5418.3
2026-04-15 19:45:00,sell_bid,hist_gbrt,5228.953255050344,5431.4
2026-04-15 20:00:00,sell_bid,hist_gbrt,5346.9986735800585,5819.9
2026-04-15 20:15:00,sell_bid,hist_gbrt,5787.414115628586,5873.8
2026-04-15 20:30:00,sell_bid,hist_gbrt,5745.865312264785,5785.5
2026-04-15 20:45:00,sell_bid,hist_gbrt,5718.31940832927,5833.5
2026-04-15 21:00:00,sell_bid,hist_gbrt,5719.19814906373,5954.9
2026-04-15 21:15:00,sell_bid,hist_gbrt,5537.888360484645,5333.0
2026-04-15 21:30:00,sell_bid,hist_gbrt,5062.155613219529,5455.0
2026-04-15 21:45:00,sell_bid,hist_gbrt,5062.155613219529,5655.5
2026-04-15 22:00:00,sell_bid,hist_gbrt,5419.021531322548,5068.3
2026-04-15 22:15:00,sell_bid,hist_gbrt,4562.420667925624,4487.3
2026-04-15 22:30:00,sell_bid,hist_gbrt,4397.461775068286,4250.7
2026-04-15 22:45:00,sell_bid,hist_gbrt,4455.934136073438,4120.9
2026-04-15 23:00:00,sell_bid,hist_gbrt,4328.014018207042,3617.6
2026-04-15 23:15:00,sell_bid,hist_gbrt,4328.014018207042,3619.1
2026-04-15 23:30:00,sell_bid,hist_gbrt,3448.469822400885,3318.8
2026-04-15 23:45:00,sell_bid,hist_gbrt,3448.469822400885,3342.0
2026-04-16 00:00:00,sell_bid,hist_gbrt,3644.447004569457,2468.6
2026-04-16 00:15:00,sell_bid,hist_gbrt,3648.7400990741266,2530.3
2026-04-16 00:30:00,sell_bid,hist_gbrt,3657.76996654218,2698.9
2026-04-16 00:45:00,sell_bid,hist_gbrt,3690.6967493458333,2915.4
2026-04-16 01:00:00,sell_bid,hist_gbrt,4570.24094515199,3791.8
2026-04-16 01:15:00,sell_bid,hist_gbrt,4645.667054965528,3891.5
2026-04-16 01:30:00,sell_bid,hist_gbrt,4972.717929321794,4443.6
2026-04-16 01:45:00,sell_bid,hist_gbrt,5115.738446207792,4839.2
2026-04-16 02:00:00,sell_bid,hist_gbrt,5423.165659863355,5486.8
2026-04-16 02:15:00,sell_bid,hist_gbrt,5659.859906213998,5781.9
2026-04-16 02:30:00,sell_bid,hist_gbrt,6261.179282607856,6232.3
2026-04-16 02:45:00,sell_bid,hist_gbrt,6713.943598910875,6540.6
2026-04-16 03:00:00,sell_bid,hist_gbrt,6919.491514589394,6820.9
2026-04-16 03:15:00,sell_bid,hist_gbrt,7131.329204412459,7102.9
2026-04-16 03:30:00,sell_bid,hist_gbrt,7239.378535190809,7351.8
2026-04-16 03:45:00,sell_bid,hist_gbrt,7512.597841187016,7571.2
2026-04-16 04:00:00,sell_bid,hist_gbrt,7944.298315538283,7937.0
2026-04-16 04:15:00,sell_bid,hist_gbrt,8102.875340823874,7585.3
2026-04-16 04:30:00,sell_bid,hist_gbrt,7902.34695219508,7600.1
2026-04-16 04:45:00,sell_bid,hist_gbrt,7817.061347429052,7094.1
2026-04-16 05:00:00,sell_bid,hist_gbrt,7148.231817972592,8933.5
2026-04-16 05:15:00,sell_bid,hist_gbrt,8298.877424148353,8653.0
2026-04-16 05:30:00,sell_bid,hist_gbrt,7879.779707170566,8562.2
2026-04-16 05:45:00,sell_bid,hist_gbrt,8314.851277198048,9254.8
2026-04-16 06:00:00,sell_bid,hist_gbrt,9070.873262324654,10696.8
2026-04-16 06:15:00,sell_bid,hist_gbrt,10188.998099887625,10787.0
2026-04-16 06:30:00,sell_bid,hist_gbrt,10412.789533198229,11484.7
2026-04-16 06:45:00,sell_bid,hist_gbrt,11208.048963028092,12105.5
2026-04-16 07:00:00,sell_bid,hist_gbrt,13132.27187923174,14268.2
2026-04-16 07:15:00,sell_bid,hist_gbrt,15457.978487190545,15843.8
2026-04-16 07:30:00,sell_bid,hist_gbrt,17509.562451432983,18512.9
2026-04-16 07:45:00,sell_bid,hist_gbrt,21549.00077374685,20202.4
2026-04-16 08:00:00,sell_bid,hist_gbrt,25282.373443173783,25418.8
2026-04-16 08:15:00,sell_bid,hist_gbrt,29373.352188034536,29144.3
2026-04-16 08:30:00,sell_bid,hist_gbrt,32519.80518255506,33886.6
2026-04-16 08:45:00,sell_bid,hist_gbrt,35921.09871246887,36749.2
2026-04-16 09:00:00,sell_bid,hist_gbrt,39168.25108436904,39726.8
2026-04-16 09:15:00,sell_bid,hist_gbrt,41455.964410815934,40231.5
2026-04-16 09:30:00,sell_bid,hist_gbrt,41721.26673113493,42412.5
2026-04-16 09:45:00,sell_bid,hist_gbrt,44279.18428251491,45191.8
2026-04-16 10:00:00,sell_bid,hist_gbrt,47778.65792497462,49569.5
2026-04-16 10:15:00,sell_bid,hist_gbrt,50697.464718510535,50676.6
2026-04-16 10:30:00,sell_bid,hist_gbrt,51875.955403523236,51224.1
2026-04-16 10:45:00,sell_bid,hist_gbrt,52418.12406167621,51493.3
2026-04-16 11:00:00,sell_bid,hist_gbrt,52978.611205793706,52788.8
2026-04-16 11:15:00,sell_bid,hist_gbrt,53153.08953324595,52935.1
2026-04-16 11:30:00,sell_bid,hist_gbrt,53335.43841126626,53494.3
2026-04-16 11:45:00,sell_bid,hist_gbrt,53910.66277266045,53367.0
2026-04-16 12:00:00,sell_bid,hist_gbrt,53553.52264737478,53927.0
2026-04-16 12:15:00,sell_bid,hist_gbrt,54097.84567281489,54116.4
2026-04-16 12:30:00,sell_bid,hist_gbrt,54442.508833603475,54405.5
2026-04-16 12:45:00,sell_bid,hist_gbrt,55042.90140751221,54613.1
2026-04-16 13:00:00,sell_bid,hist_gbrt,55800.25712039021,55783.0
2026-04-16 13:15:00,sell_bid,hist_gbrt,56284.282021733525,55576.8
2026-04-16 13:30:00,sell_bid,hist_gbrt,54972.685852810326,54999.7
2026-04-16 13:45:00,sell_bid,hist_gbrt,54961.40539883268,54387.2
2026-04-16 14:00:00,sell_bid,hist_gbrt,53080.646815080916,52759.6
2026-04-16 14:15:00,sell_bid,hist_gbrt,51514.435972981235,51464.7
2026-04-16 14:30:00,sell_bid,hist_gbrt,49869.28234713598,50175.1
2026-04-16 14:45:00,sell_bid,hist_gbrt,47058.337347502136,48003.8
2026-04-16 15:00:00,sell_bid,hist_gbrt,45341.47766434979,45595.8
2026-04-16 15:15:00,sell_bid,hist_gbrt,43377.67269717638,45451.5
2026-04-16 15:30:00,sell_bid,hist_gbrt,41032.809682254316,40854.2
2026-04-16 15:45:00,sell_bid,hist_gbrt,38268.64643596953,39982.1
2026-04-16 16:00:00,sell_bid,hist_gbrt,35466.65187448286,34994.5
2026-04-16 16:15:00,sell_bid,hist_gbrt,32251.2989348641,33399.2
2026-04-16 16:30:00,sell_bid,hist_gbrt,29487.867463136834,29266.6
2026-04-16 16:45:00,sell_bid,hist_gbrt,26976.093909144158,26907.0
2026-04-16 17:00:00,sell_bid,hist_gbrt,22627.005328084335,21662.9
2026-04-16 17:15:00,sell_bid,hist_gbrt,18348.19190489314,19190.2
2026-04-16 17:30:00,sell_bid,hist_gbrt,15689.107465482619,15689.6
2026-04-16 17:45:00,sell_bid,hist_gbrt,13504.158215665471,13417.1
2026-04-16 18:00:00,sell_bid,hist_gbrt,11062.406627327351,10094.1
2026-04-16 18:15:00,sell_bid,hist_gbrt,7813.398159112129,8452.8
2026-04-16 18:30:00,sell_bid,hist_gbrt,6595.712355933919,5450.8
2026-04-16 18:45:00,sell_bid,hist_gbrt,4497.161435593355,4348.2
2026-04-16 19:00:00,sell_bid,hist_gbrt,3586.3681328666894,3904.6
2026-04-16 19:15:00,sell_bid,hist_gbrt,3697.7138668654825,3904.6
2026-04-16 19:30:00,sell_bid,hist_gbrt,3697.7138668654825,3932.6
2026-04-16 19:45:00,sell_bid,hist_gbrt,3704.359526764428,4104.7
2026-04-16 20:00:00,sell_bid,hist_gbrt,4664.87065912496,4163.4
2026-04-16 20:15:00,sell_bid,hist_gbrt,4736.749109748639,4200.9
2026-04-16 20:30:00,sell_bid,hist_gbrt,4738.039524377748,4179.8
2026-04-16 20:45:00,sell_bid,hist_gbrt,4689.769258416105,4379.3
2026-04-16 21:00:00,sell_bid,hist_gbrt,4627.383629101195,4434.1
2026-04-16 21:15:00,sell_bid,hist_gbrt,4627.383629101195,4345.5
2026-04-16 21:30:00,sell_bid,hist_gbrt,4634.469333559505,4298.1
2026-04-16 21:45:00,sell_bid,hist_gbrt,4634.469333559505,4307.0
2026-04-16 22:00:00,sell_bid,hist_gbrt,4291.573960012627,4512.0
2026-04-16 22:15:00,sell_bid,hist_gbrt,3412.029764206471,4452.4
2026-04-16 22:30:00,sell_bid,hist_gbrt,3394.6646958387514,4189.9
2026-04-16 22:45:00,sell_bid,hist_gbrt,3484.0416853566553,4046.1
2026-04-16 23:00:00,sell_bid,hist_gbrt,3356.1215674902573,3373.3
2026-04-16 23:15:00,sell_bid,hist_gbrt,3356.1215674902573,3357.1
2026-04-16 23:30:00,sell_bid,hist_gbrt,3348.704769068662,2928.3
2026-04-16 23:45:00,sell_bid,hist_gbrt,3280.695457676719,2938.1
2026-04-17 00:00:00,sell_bid,hist_gbrt,3118.4734687199225,1476.0
2026-04-17 00:15:00,sell_bid,hist_gbrt,3122.799081256638,1542.4
2026-04-17 00:30:00,sell_bid,hist_gbrt,3105.611948525067,1472.5
2026-04-17 00:45:00,sell_bid,hist_gbrt,3138.53873132872,1489.0
2026-04-17 01:00:00,sell_bid,hist_gbrt,3138.53873132872,1836.3
2026-04-17 01:15:00,sell_bid,hist_gbrt,3138.53873132872,1705.0
2026-04-17 01:30:00,sell_bid,hist_gbrt,3138.53873132872,1658.2
2026-04-17 01:45:00,sell_bid,hist_gbrt,3148.4301804137885,1831.8
2026-04-17 02:00:00,sell_bid,hist_gbrt,3714.6841925039917,1951.2
2026-04-17 02:15:00,sell_bid,hist_gbrt,3714.6841925039917,2126.3
2026-04-17 02:30:00,sell_bid,hist_gbrt,3714.6841925039917,2291.7
2026-04-17 02:45:00,sell_bid,hist_gbrt,3817.7659850251503,2357.2
2026-04-17 03:00:00,sell_bid,hist_gbrt,3817.7659850251503,2588.9
2026-04-17 03:15:00,sell_bid,hist_gbrt,3771.948380463656,2934.6
2026-04-17 03:30:00,sell_bid,hist_gbrt,3769.560131607769,3019.1
2026-04-17 03:45:00,sell_bid,hist_gbrt,3823.1932658629894,3225.9
2026-04-17 04:00:00,sell_bid,hist_gbrt,3763.3191955873976,3368.9
2026-04-17 04:15:00,sell_bid,hist_gbrt,3763.3191955873976,3118.5
2026-04-17 04:30:00,sell_bid,hist_gbrt,3763.3191955873976,2912.4
2026-04-17 04:45:00,sell_bid,hist_gbrt,3687.893085773859,2769.1
2026-04-17 05:00:00,sell_bid,hist_gbrt,4479.998695510936,3438.3
2026-04-17 05:15:00,sell_bid,hist_gbrt,3591.574797552795,3280.9
2026-04-17 05:30:00,sell_bid,hist_gbrt,3313.2839877468487,3020.3
2026-04-17 05:45:00,sell_bid,hist_gbrt,4704.32190879303,3705.7
2026-04-17 06:00:00,sell_bid,hist_gbrt,4945.730074164614,4675.6
2026-04-17 06:15:00,sell_bid,hist_gbrt,5393.276465328134,5419.8
2026-04-17 06:30:00,sell_bid,hist_gbrt,5689.112574335608,6164.4
2026-04-17 06:45:00,sell_bid,hist_gbrt,7158.940626637389,6840.2
2026-04-17 07:00:00,sell_bid,hist_gbrt,8294.28149568773,10062.4
2026-04-17 07:15:00,sell_bid,hist_gbrt,10915.734116658048,11765.7
2026-04-17 07:30:00,sell_bid,hist_gbrt,13486.369371384739,14665.8
2026-04-17 07:45:00,sell_bid,hist_gbrt,17109.61317674155,18561.0
2026-04-17 08:00:00,sell_bid,hist_gbrt,22794.975639901357,23567.0
2026-04-17 08:15:00,sell_bid,hist_gbrt,27212.060847131514,27918.6
2026-04-17 08:30:00,sell_bid,hist_gbrt,30763.849880482096,30919.0
2026-04-17 08:45:00,sell_bid,hist_gbrt,33881.155687622144,33338.0
2026-04-17 09:00:00,sell_bid,hist_gbrt,35927.67921515906,35989.8
2026-04-17 09:15:00,sell_bid,hist_gbrt,37574.23691725966,36967.6
2026-04-17 09:30:00,sell_bid,hist_gbrt,39954.082234101494,39377.2
2026-04-17 09:45:00,sell_bid,hist_gbrt,41592.37198334073,41860.3
2026-04-17 10:00:00,sell_bid,hist_gbrt,44283.31949057363,45449.3
2026-04-17 10:15:00,sell_bid,hist_gbrt,47458.24316345633,47000.2
2026-04-17 10:30:00,sell_bid,hist_gbrt,48374.41105234201,48024.6
2026-04-17 10:45:00,sell_bid,hist_gbrt,49709.85050259529,48746.0
2026-04-17 11:00:00,sell_bid,hist_gbrt,50837.26113219233,49853.9
2026-04-17 11:15:00,sell_bid,hist_gbrt,51218.56175174213,49905.1
2026-04-17 11:30:00,sell_bid,hist_gbrt,51649.85983846065,51030.2
2026-04-17 11:45:00,sell_bid,hist_gbrt,52300.96589887677,51307.1
2026-04-17 12:00:00,sell_bid,hist_gbrt,53169.88410999737,51601.8
2026-04-17 12:15:00,sell_bid,hist_gbrt,53064.01062205345,51669.8
2026-04-17 12:30:00,sell_bid,hist_gbrt,52998.718558687,52312.5
2026-04-17 12:45:00,sell_bid,hist_gbrt,53399.99980111168,52565.5
2026-04-17 13:00:00,sell_bid,hist_gbrt,54032.31498479844,53592.4
2026-04-17 13:15:00,sell_bid,hist_gbrt,54309.439874377094,53218.5
2026-04-17 13:30:00,sell_bid,hist_gbrt,52880.302602640215,52484.1
2026-04-17 13:45:00,sell_bid,hist_gbrt,52564.797079451004,52051.0
2026-04-17 14:00:00,sell_bid,hist_gbrt,50764.28150674713,50230.8
2026-04-17 14:15:00,sell_bid,hist_gbrt,49092.38879132177,48853.7
2026-04-17 14:30:00,sell_bid,hist_gbrt,46910.720362733686,47134.4
2026-04-17 14:45:00,sell_bid,hist_gbrt,44584.66421366719,45438.3
2026-04-17 15:00:00,sell_bid,hist_gbrt,42309.797710498504,41750.0
2026-04-17 15:15:00,sell_bid,hist_gbrt,40431.37128040707,40708.9
2026-04-17 15:30:00,sell_bid,hist_gbrt,37122.33301355421,36447.2
2026-04-17 15:45:00,sell_bid,hist_gbrt,34780.598272687756,34381.7
2026-04-17 16:00:00,sell_bid,hist_gbrt,31958.966723203113,29735.9
2026-04-17 16:15:00,sell_bid,hist_gbrt,28592.213106062278,27676.3
2026-04-17 16:30:00,sell_bid,hist_gbrt,25391.419598417437,24353.6
2026-04-17 16:45:00,sell_bid,hist_gbrt,21798.35790842533,22486.2
2026-04-17 17:00:00,sell_bid,hist_gbrt,18893.54833716464,16690.7
2026-04-17 17:15:00,sell_bid,hist_gbrt,14132.538751079914,13276.2
2026-04-17 17:30:00,sell_bid,hist_gbrt,10997.301686809538,9865.5
2026-04-17 17:45:00,sell_bid,hist_gbrt,8521.300526188164,7524.2
2026-04-17 18:00:00,sell_bid,hist_gbrt,5909.062920748392,4976.1
2026-04-17 18:15:00,sell_bid,hist_gbrt,3848.108548476003,4163.1
2026-04-17 18:30:00,sell_bid,hist_gbrt,3017.684071839966,3063.4
2026-04-17 18:45:00,sell_bid,hist_gbrt,3250.2946048554036,2642.3
2026-04-17 19:00:00,sell_bid,hist_gbrt,2894.6512565867856,2187.7
2026-04-17 19:15:00,sell_bid,hist_gbrt,3075.6834305413795,2190.3
2026-04-17 19:30:00,sell_bid,hist_gbrt,3075.6834305413795,2209.1
2026-04-17 19:45:00,sell_bid,hist_gbrt,3082.329090440325,2376.0
2026-04-17 20:00:00,sell_bid,hist_gbrt,3082.329090440325,2418.5
2026-04-17 20:15:00,sell_bid,hist_gbrt,3047.011785223737,2451.6
2026-04-17 20:30:00,sell_bid,hist_gbrt,3018.4581228068737,2581.7
2026-04-17 20:45:00,sell_bid,hist_gbrt,2970.1878568452303,2545.2
2026-04-17 21:00:00,sell_bid,hist_gbrt,2907.802227530319,2569.3
2026-04-17 21:15:00,sell_bid,hist_gbrt,2907.802227530319,2565.6
2026-04-17 21:30:00,sell_bid,hist_gbrt,2907.802227530319,2609.2
2026-04-17 21:45:00,sell_bid,hist_gbrt,2907.802227530319,2615.9
2026-04-17 22:00:00,sell_bid,hist_gbrt,2792.2521375571573,2502.6
2026-04-17 22:15:00,sell_bid,hist_gbrt,2792.2521375571573,2487.3
2026-04-17 22:30:00,sell_bid,hist_gbrt,2811.397252091489,2389.0
2026-04-17 22:45:00,sell_bid,hist_gbrt,2869.8696130966405,2339.6
2026-04-17 23:00:00,sell_bid,hist_gbrt,2869.8696130966405,2070.3
2026-04-17 23:15:00,sell_bid,hist_gbrt,2869.8696130966405,2080.4
2026-04-17 23:30:00,sell_bid,hist_gbrt,2869.8696130966405,1847.3
2026-04-17 23:45:00,sell_bid,hist_gbrt,2869.8696130966405,1823.0
2026-04-18 00:00:00,sell_bid,hist_gbrt,2986.0663656309175,1425.7
2026-04-18 00:15:00,sell_bid,hist_gbrt,2990.391978167633,1525.8
2026-04-18 00:30:00,sell_bid,hist_gbrt,3038.4724684819575,1481.2
2026-04-18 00:45:00,sell_bid,hist_gbrt,3071.3992512856107,1539.7
2026-04-18 01:00:00,sell_bid,hist_gbrt,3119.665992866264,1898.8
2026-04-18 01:15:00,sell_bid,hist_gbrt,3119.665992866264,1673.2
2026-04-18 01:30:00,sell_bid,hist_gbrt,3119.665992866264,1729.1
2026-04-18 01:45:00,sell_bid,hist_gbrt,3129.5574419513323,1858.0
2026-04-18 02:00:00,sell_bid,hist_gbrt,3571.547962988977,2095.6
2026-04-18 02:15:00,sell_bid,hist_gbrt,3571.547962988977,2173.7
2026-04-18 02:30:00,sell_bid,hist_gbrt,3571.547962988977,2272.5
2026-04-18 02:45:00,sell_bid,hist_gbrt,3600.7172778494764,2395.6
2026-04-18 03:00:00,sell_bid,hist_gbrt,3703.7990703706355,2842.2
2026-04-18 03:15:00,sell_bid,hist_gbrt,3636.9006570744586,2980.4
2026-04-18 03:30:00,sell_bid,hist_gbrt,3709.93851803211,3187.8
2026-04-18 03:45:00,sell_bid,hist_gbrt,3688.145542473792,3353.1
2026-04-18 04:00:00,sell_bid,hist_gbrt,3628.2714721982,3606.7
2026-04-18 04:15:00,sell_bid,hist_gbrt,3628.2714721982,3504.5
2026-04-18 04:30:00,sell_bid,hist_gbrt,3628.2714721982,3574.2
2026-04-18 04:45:00,sell_bid,hist_gbrt,3620.1829660723834,3653.9
2026-04-18 05:00:00,sell_bid,hist_gbrt,3538.4221490976206,3724.6
2026-04-18 05:15:00,sell_bid,hist_gbrt,3455.5242724960904,3295.2
2026-04-18 05:30:00,sell_bid,hist_gbrt,3177.233462690144,3097.0
2026-04-18 05:45:00,sell_bid,hist_gbrt,3622.4101282151078,3734.5
2026-04-18 06:00:00,sell_bid,hist_gbrt,4634.561383955645,4666.1
2026-04-18 06:15:00,sell_bid,hist_gbrt,4884.112129418818,5335.4
2026-04-18 06:30:00,sell_bid,hist_gbrt,5633.201292333039,6108.2
2026-04-18 06:45:00,sell_bid,hist_gbrt,6628.430684830863,6999.0
2026-04-18 07:00:00,sell_bid,hist_gbrt,7981.736262670794,8741.3
2026-04-18 07:15:00,sell_bid,hist_gbrt,9607.67428954312,10730.7
2026-04-18 07:30:00,sell_bid,hist_gbrt,12039.849401455052,13602.5
2026-04-18 07:45:00,sell_bid,hist_gbrt,15554.087923674342,16817.1
2026-04-18 08:00:00,sell_bid,hist_gbrt,21309.654596313703,21867.2
2026-04-18 08:15:00,sell_bid,hist_gbrt,24880.609176885584,25215.1
2026-04-18 08:30:00,sell_bid,hist_gbrt,28874.702399216083,28231.6
2026-04-18 08:45:00,sell_bid,hist_gbrt,30677.93638410398,30848.8
2026-04-18 09:00:00,sell_bid,hist_gbrt,33997.73652583829,34132.2
2026-04-18 09:15:00,sell_bid,hist_gbrt,35650.369060921235,34634.9
2026-04-18 09:30:00,sell_bid,hist_gbrt,37296.1743963157,37250.3
2026-04-18 09:45:00,sell_bid,hist_gbrt,39167.917996076016,38715.6
2026-04-18 10:00:00,sell_bid,hist_gbrt,41399.97808977253,41322.4
2026-04-18 10:15:00,sell_bid,hist_gbrt,43368.68402261884,42309.1
2026-04-18 10:30:00,sell_bid,hist_gbrt,43786.248842356035,43126.9
2026-04-18 10:45:00,sell_bid,hist_gbrt,45032.046258591945,44432.1
2026-04-18 11:00:00,sell_bid,hist_gbrt,46041.614973849195,45867.8
2026-04-18 11:15:00,sell_bid,hist_gbrt,47921.025495013644,46590.9
2026-04-18 11:30:00,sell_bid,hist_gbrt,48119.43921317956,46994.6
2026-04-18 11:45:00,sell_bid,hist_gbrt,48048.59636974355,47004.3
2026-04-18 12:00:00,sell_bid,hist_gbrt,48018.19508808517,47185.9
2026-04-18 12:15:00,sell_bid,hist_gbrt,47879.358615377576,47239.2
2026-04-18 12:30:00,sell_bid,hist_gbrt,47980.754913014156,47458.6
2026-04-18 12:45:00,sell_bid,hist_gbrt,48608.62232079375,47613.1
2026-04-18 13:00:00,sell_bid,hist_gbrt,48999.09967135249,48333.7
2026-04-18 13:15:00,sell_bid,hist_gbrt,49399.563740996695,48215.0
2026-04-18 13:30:00,sell_bid,hist_gbrt,48585.06548138586,47656.4
2026-04-18 13:45:00,sell_bid,hist_gbrt,47179.86828391015,47562.7
2026-04-18 14:00:00,sell_bid,hist_gbrt,45774.47620939757,45806.6
2026-04-18 14:15:00,sell_bid,hist_gbrt,45077.94281655419,45466.6
2026-04-18 14:30:00,sell_bid,hist_gbrt,42897.11790366868,42701.7
2026-04-18 14:45:00,sell_bid,hist_gbrt,40700.7777401967,41250.3
2026-04-18 15:00:00,sell_bid,hist_gbrt,38780.83759443071,39294.5
2026-04-18 15:15:00,sell_bid,hist_gbrt,36931.91674894137,38175.7
2026-04-18 15:30:00,sell_bid,hist_gbrt,35205.619927137865,33956.0
2026-04-18 15:45:00,sell_bid,hist_gbrt,31744.458042605256,32319.2
2026-04-18 16:00:00,sell_bid,hist_gbrt,29494.130642451102,28366.6
